doc_id,n_words,n_tokens,language,corpus_code
CESS-CAT-AAP-20001001-135,289,159,Catalan,AnCora
CESS-CAT-AAP-20001001-139_a,173,100,Catalan,AnCora
CESS-CAT-AAP-20001001-139_b,84,55,Catalan,AnCora
CESS-CAT-AAP-20001001-139_c,83,57,Catalan,AnCora
CESS-CAT-AAP-20001001-139_d,84,58,Catalan,AnCora
CESS-CAT-AAP-20001001-139_f,89,61,Catalan,AnCora
CESS-CAT-AAP-20001001-29,1175,401,Catalan,AnCora
CESS-CAT-AAP-20001001-90,709,294,Catalan,AnCora
CESS-CAT-AAP-20001003-16433,678,251,Catalan,AnCora
CESS-CAT-AAP-20001003-16453,443,193,Catalan,AnCora
CESS-CAT-AAP-20001003-16469,220,125,Catalan,AnCora
CESS-CAT-AAP-20001005-16692,707,284,Catalan,AnCora
CESS-CAT-AAP-20001006-16726,442,190,Catalan,AnCora
CESS-CAT-AAP-20001009-16813,672,238,Catalan,AnCora
CESS-CAT-AAP-20001017-17301,926,314,Catalan,AnCora
CESS-CAT-AAP-20001018-17421,686,264,Catalan,AnCora
CESS-CAT-AAP-20001018-17439,431,195,Catalan,AnCora
CESS-CAT-AAP-20001024-17801,455,228,Catalan,AnCora
CESS-CAT-AAP-20001024-17828,100,61,Catalan,AnCora
CESS-CAT-AAP-20001024-17885,228,105,Catalan,AnCora
CESS-CAT-AAP-20001027-18162,352,149,Catalan,AnCora
CESS-CAT-AAP-20001031-18385,158,86,Catalan,AnCora
CESS-CAT-AAP-20001106-18721,365,178,Catalan,AnCora
CESS-CAT-AAP-20001107-18848,1029,370,Catalan,AnCora
CESS-CAT-AAP-20001108-18996,1207,378,Catalan,AnCora
CESS-CAT-AAP-20001109-19113,1381,454,Catalan,AnCora
CESS-CAT-AAP-20001109-19122,625,256,Catalan,AnCora
CESS-CAT-AAP-20001110-19202,3696,889,Catalan,AnCora
CESS-CAT-AAP-20001112-19309,245,108,Catalan,AnCora
CESS-CAT-AAP-20001115-19537,667,261,Catalan,AnCora
CESS-CAT-AAP-20001121-19932,155,90,Catalan,AnCora
CESS-CAT-AAP-20001123-20224,137,85,Catalan,AnCora
CESS-CAT-AAP-20001128-20519,623,269,Catalan,AnCora
CESS-CAT-AAP-20001201-118,544,263,Catalan,AnCora
CESS-CAT-AAP-20001201-127,36,30,Catalan,AnCora
CESS-CAT-AAP-20001201-14,371,194,Catalan,AnCora
CESS-CAT-AAP-20001201-163,77,52,Catalan,AnCora
CESS-CAT-AAP-20001201-165,46,42,Catalan,AnCora
CESS-CAT-AAP-20001201-182,202,113,Catalan,AnCora
CESS-CAT-AAP-20001201-193,466,219,Catalan,AnCora
CESS-CAT-AAP-20001201-210,149,96,Catalan,AnCora
CESS-CAT-AAP-20001201-212,45,41,Catalan,AnCora
CESS-CAT-AAP-20001201-24,721,292,Catalan,AnCora
CESS-CAT-AAP-20001201-44,47,37,Catalan,AnCora
CESS-CAT-AAP-20001201-50,314,152,Catalan,AnCora
CESS-CAT-AAP-20001201-53,83,55,Catalan,AnCora
CESS-CAT-AAP-20001201-60,278,148,Catalan,AnCora
CESS-CAT-AAP-20001201-94,101,73,Catalan,AnCora
CESS-CAT-AAP-20001201-98,65,51,Catalan,AnCora
CESS-CAT-AAP-20001202-170,137,81,Catalan,AnCora
CESS-CAT-AAP-20001202-25,455,202,Catalan,AnCora
CESS-CAT-AAP-20001202-43,128,81,Catalan,AnCora
CESS-CAT-AAP-20001211-21336,842,301,Catalan,AnCora
CESS-CAT-AAP-20001211-21360,627,254,Catalan,AnCora
CESS-CAT-AAP-20001212-21363,583,283,Catalan,AnCora
CESS-CAT-AAP-20001220-21977,399,176,Catalan,AnCora
CESS-CAT-AAP-20001221-22133,763,274,Catalan,AnCora
CESS-CAT-AAP-20001221-22138,141,70,Catalan,AnCora
CESS-CAT-AAP-20001222-22192,346,165,Catalan,AnCora
CESS-CAT-AAP-20001228-22322,244,141,Catalan,AnCora
CESS-CAT-AAP-20001229-22494,544,212,Catalan,AnCora
CESS-CAT-AAP-20010102-10,329,174,Catalan,AnCora
CESS-CAT-AAP-20010102-102,40,35,Catalan,AnCora
CESS-CAT-AAP-20010102-146,93,70,Catalan,AnCora
CESS-CAT-AAP-20010102-160,90,61,Catalan,AnCora
CESS-CAT-AAP-20010102-163,52,41,Catalan,AnCora
CESS-CAT-AAP-20010102-31,107,67,Catalan,AnCora
CESS-CAT-AAP-20010102-32,66,49,Catalan,AnCora
CESS-CAT-AAP-20010102-61,371,182,Catalan,AnCora
CESS-CAT-AAP-20010102-77,175,105,Catalan,AnCora
CESS-CAT-AAP-20010102-98,54,41,Catalan,AnCora
CESS-CAT-AAP-20010103-10,114,78,Catalan,AnCora
CESS-CAT-AAP-20010103-137,364,183,Catalan,AnCora
CESS-CAT-AAP-20010103-22611,193,101,Catalan,AnCora
CESS-CAT-AAP-20010103-90,63,49,Catalan,AnCora
CESS-CAT-AAP-20010108-22803,456,236,Catalan,AnCora
CESS-CAT-AAP-20010111-23124,411,188,Catalan,AnCora
CESS-CAT-AAP-20010117-23479,618,281,Catalan,AnCora
CESS-CAT-AAP-20010201-113,53,39,Catalan,AnCora
CESS-CAT-AAP-20010201-176,136,89,Catalan,AnCora
CESS-CAT-AAP-20010201-180,76,56,Catalan,AnCora
CESS-CAT-AAP-20010201-53,72,54,Catalan,AnCora
CESS-CAT-AAP-20010201-91,315,164,Catalan,AnCora
CESS-CAT-AAP-20010201-94,530,241,Catalan,AnCora
CESS-CAT-AAP-20010202-102,209,118,Catalan,AnCora
CESS-CAT-AAP-20010202-147,182,99,Catalan,AnCora
CESS-CAT-AAP-20010202-165,557,276,Catalan,AnCora
CESS-CAT-AAP-20010202-181,134,93,Catalan,AnCora
CESS-CAT-AAP-20010202-19,318,166,Catalan,AnCora
CESS-CAT-AAP-20010202-192_b,108,62,Catalan,AnCora
CESS-CAT-AAP-20010202-37,73,52,Catalan,AnCora
CESS-CAT-AAP-20010202-57,497,219,Catalan,AnCora
CESS-CAT-AAP-20010202-63,440,199,Catalan,AnCora
CESS-CAT-AAP-20010205-24836,621,212,Catalan,AnCora
CESS-CAT-AAP-20010205-24863,217,121,Catalan,AnCora
CESS-CAT-AAP-20010206-24980,800,272,Catalan,AnCora
CESS-CAT-AAP-20010208-25145,250,119,Catalan,AnCora
CESS-CAT-AAP-20010208-25223,200,101,Catalan,AnCora
CESS-CAT-AAP-20010209-25311,242,128,Catalan,AnCora
CESS-CAT-AAP-20010214-25546,653,257,Catalan,AnCora
CESS-CAT-AAP-20010214-25558,284,153,Catalan,AnCora
CESS-CAT-AAP-20010222-26118,315,162,Catalan,AnCora
CESS-CAT-AAP-20010301-102,79,60,Catalan,AnCora
CESS-CAT-AAP-20010301-128,78,51,Catalan,AnCora
CESS-CAT-AAP-20010301-154_a,38,34,Catalan,AnCora
CESS-CAT-AAP-20010301-154_b,43,35,Catalan,AnCora
CESS-CAT-AAP-20010301-23,53,37,Catalan,AnCora
CESS-CAT-AAP-20010301-67,311,145,Catalan,AnCora
CESS-CAT-AAP-20010301-69,357,172,Catalan,AnCora
CESS-CAT-AAP-20010301-98,83,58,Catalan,AnCora
CESS-CAT-AAP-20010302-105,60,46,Catalan,AnCora
CESS-CAT-AAP-20010302-163,554,262,Catalan,AnCora
CESS-CAT-AAP-20010302-37,72,50,Catalan,AnCora
CESS-CAT-AAP-20010302-40,57,44,Catalan,AnCora
CESS-CAT-AAP-20010302-43,276,138,Catalan,AnCora
CESS-CAT-AAP-20010302-61,104,68,Catalan,AnCora
CESS-CAT-AAP-20010302-9,70,47,Catalan,AnCora
CESS-CAT-AAP-20010307-26973,812,334,Catalan,AnCora
CESS-CAT-AAP-20010309-27209,142,80,Catalan,AnCora
CESS-CAT-AAP-20010309-27241,728,317,Catalan,AnCora
CESS-CAT-AAP-20010322-28183,785,301,Catalan,AnCora
CESS-CAT-AAP-20010322-28187,453,162,Catalan,AnCora
CESS-CAT-AAP-20010326-28362,484,240,Catalan,AnCora
CESS-CAT-AAP-20010401-130,74,52,Catalan,AnCora
CESS-CAT-AAP-20010401-136,65,48,Catalan,AnCora
CESS-CAT-AAP-20010401-170,418,196,Catalan,AnCora
CESS-CAT-AAP-20010401-182,41,34,Catalan,AnCora
CESS-CAT-AAP-20010401-194,75,54,Catalan,AnCora
CESS-CAT-AAP-20010401-40,42,31,Catalan,AnCora
CESS-CAT-AAP-20010402-28,48,39,Catalan,AnCora
CESS-CAT-AAP-20010402-3,113,72,Catalan,AnCora
CESS-CAT-AAP-20010402-31,67,52,Catalan,AnCora
CESS-CAT-AAP-20010402-34_a,225,126,Catalan,AnCora
CESS-CAT-AAP-20010402-34_b,139,86,Catalan,AnCora
CESS-CAT-AAP-20010402-40,205,115,Catalan,AnCora
CESS-CAT-AAP-20010402-43,374,181,Catalan,AnCora
CESS-CAT-AAP-20010402-61,61,49,Catalan,AnCora
CESS-CAT-AAP-20010402-77,49,41,Catalan,AnCora
CESS-CAT-AAP-20010409-29281,516,203,Catalan,AnCora
CESS-CAT-AAP-20010412-29540,285,143,Catalan,AnCora
CESS-CAT-AAP-20010417-29651,284,153,Catalan,AnCora
CESS-CAT-AAP-20010425-30160,294,131,Catalan,AnCora
CESS-CAT-AAP-20010501-125,48,41,Catalan,AnCora
CESS-CAT-AAP-20010501-164,152,96,Catalan,AnCora
CESS-CAT-AAP-20010501-37,679,288,Catalan,AnCora
CESS-CAT-AAP-20010501-48,352,179,Catalan,AnCora
CESS-CAT-AAP-20010501-54,114,74,Catalan,AnCora
CESS-CAT-AAP-20010501-58,316,148,Catalan,AnCora
CESS-CAT-AAP-20010501-86,89,60,Catalan,AnCora
CESS-CAT-AAP-20010502-101,449,220,Catalan,AnCora
CESS-CAT-AAP-20010502-131,222,117,Catalan,AnCora
CESS-CAT-AAP-20010502-132,58,43,Catalan,AnCora
CESS-CAT-AAP-20010502-135,48,36,Catalan,AnCora
CESS-CAT-AAP-20010502-153,185,115,Catalan,AnCora
CESS-CAT-AAP-20010502-160,269,155,Catalan,AnCora
CESS-CAT-AAP-20010502-166,80,59,Catalan,AnCora
CESS-CAT-AAP-20010502-178,76,46,Catalan,AnCora
CESS-CAT-AAP-20010502-190,438,218,Catalan,AnCora
CESS-CAT-AAP-20010502-5,69,49,Catalan,AnCora
CESS-CAT-AAP-20010502-65,77,54,Catalan,AnCora
CESS-CAT-AAP-20010502-82,320,155,Catalan,AnCora
CESS-CAT-AAP-20010502-91,146,82,Catalan,AnCora
CESS-CAT-AAP-20010511-31163,364,181,Catalan,AnCora
CESS-CAT-AAP-20010515-31304,578,221,Catalan,AnCora
CESS-CAT-AAP-20010517-31532,528,222,Catalan,AnCora
CESS-CAT-AAP-20010522-31796,343,164,Catalan,AnCora
CESS-CAT-AAP-20010522-31840,330,189,Catalan,AnCora
CESS-CAT-AAP-20010523-31940,268,127,Catalan,AnCora
CESS-CAT-AAP-20010529-32309,407,203,Catalan,AnCora
CESS-CAT-AAP-20010601-168,347,182,Catalan,AnCora
CESS-CAT-AAP-20010601-174,52,39,Catalan,AnCora
CESS-CAT-AAP-20010601-176,565,291,Catalan,AnCora
CESS-CAT-AAP-20010601-60,432,205,Catalan,AnCora
CESS-CAT-AAP-20010602-103,138,87,Catalan,AnCora
CESS-CAT-AAP-20010602-148,87,61,Catalan,AnCora
CESS-CAT-AAP-20010602-155,659,283,Catalan,AnCora
CESS-CAT-AAP-20010602-176,189,120,Catalan,AnCora
CESS-CAT-AAP-20010602-21,332,195,Catalan,AnCora
CESS-CAT-AAP-20010602-46,127,85,Catalan,AnCora
CESS-CAT-AAP-20010602-47,323,161,Catalan,AnCora
CESS-CAT-AAP-20010602-59,213,121,Catalan,AnCora
CESS-CAT-AAP-20010602-86,67,51,Catalan,AnCora
CESS-CAT-AAP-20010604-32706,331,142,Catalan,AnCora
CESS-CAT-AAP-20010606-32927,199,107,Catalan,AnCora
CESS-CAT-AAP-20010618-33607,690,276,Catalan,AnCora
CESS-CAT-AAP-20010619-33693,294,151,Catalan,AnCora
CESS-CAT-AAP-20010620-33852,355,169,Catalan,AnCora
CESS-CAT-AAP-20010626-34220,1232,440,Catalan,AnCora
CESS-CAT-AAP-20010628-34396,219,117,Catalan,AnCora
CESS-CAT-AAP-20010701-170,64,49,Catalan,AnCora
CESS-CAT-AAP-20010701-178,317,160,Catalan,AnCora
CESS-CAT-AAP-20010701-194,955,397,Catalan,AnCora
CESS-CAT-AAP-20010701-210,103,70,Catalan,AnCora
CESS-CAT-AAP-20010701-41,117,87,Catalan,AnCora
CESS-CAT-AAP-20010701-92,50,38,Catalan,AnCora
CESS-CAT-AAP-20010702-31,601,251,Catalan,AnCora
CESS-CAT-AAP-20010702-45,99,67,Catalan,AnCora
CESS-CAT-AAP-20010702-59,545,249,Catalan,AnCora
CESS-CAT-AAP-20010702-60,79,59,Catalan,AnCora
CESS-CAT-AAP-20010702-89,310,168,Catalan,AnCora
CESS-CAT-AAP-20010702-96,44,37,Catalan,AnCora
CESS-CAT-AAP-20010703-34548,368,181,Catalan,AnCora
CESS-CAT-AAP-20010704-34705,309,123,Catalan,AnCora
CESS-CAT-AAP-20010716-35451,437,180,Catalan,AnCora
CESS-CAT-AAP-20010718-35573,1625,533,Catalan,AnCora
CESS-CAT-AAP-20010718-35611,784,305,Catalan,AnCora
CESS-CAT-AAP-20010723-35857,559,238,Catalan,AnCora
CESS-CAT-AAP-20010727-36241,589,229,Catalan,AnCora
CESS-CAT-AAP-20010731-36373,507,215,Catalan,AnCora
CESS-CAT-AAP-20010801-104,51,39,Catalan,AnCora
CESS-CAT-AAP-20010801-26,368,179,Catalan,AnCora
CESS-CAT-AAP-20010801-27,53,42,Catalan,AnCora
CESS-CAT-AAP-20010801-28,51,42,Catalan,AnCora
CESS-CAT-AAP-20010801-30,588,251,Catalan,AnCora
CESS-CAT-AAP-20010801-5,414,180,Catalan,AnCora
CESS-CAT-AAP-20010801-66,60,47,Catalan,AnCora
CESS-CAT-AAP-20010801-77,91,60,Catalan,AnCora
CESS-CAT-AAP-20010801-88,31,27,Catalan,AnCora
CESS-CAT-AAP-20010802-106,47,38,Catalan,AnCora
CESS-CAT-AAP-20010802-11,375,178,Catalan,AnCora
CESS-CAT-AAP-20010802-22,55,41,Catalan,AnCora
CESS-CAT-AAP-20010802-37,215,120,Catalan,AnCora
CESS-CAT-AAP-20010802-47,702,295,Catalan,AnCora
CESS-CAT-AAP-20010802-84,95,63,Catalan,AnCora
CESS-CAT-AAP-20010803-36601,704,269,Catalan,AnCora
CESS-CAT-AAP-20010803-36605,277,137,Catalan,AnCora
CESS-CAT-AAP-20010901-105,624,295,Catalan,AnCora
CESS-CAT-AAP-20010901-38,64,49,Catalan,AnCora
CESS-CAT-AAP-20010901-59,195,114,Catalan,AnCora
CESS-CAT-AAP-20010902-168,382,173,Catalan,AnCora
CESS-CAT-AAP-20010902-44,193,108,Catalan,AnCora
CESS-CAT-AAP-20010902-48,347,174,Catalan,AnCora
CESS-CAT-AAP-20010902-50,56,45,Catalan,AnCora
CESS-CAT-AAP-20010902-85,368,183,Catalan,AnCora
CESS-CAT-AAP-20010903-37722,494,189,Catalan,AnCora
CESS-CAT-AAP-20010904-37759,584,266,Catalan,AnCora
CESS-CAT-AAP-20010910-38289,98,63,Catalan,AnCora
CESS-CAT-AAP-20010914-38574,638,234,Catalan,AnCora
CESS-CAT-AAP-20010917-38695,450,175,Catalan,AnCora
CESS-CAT-AAP-20010921-39105,417,200,Catalan,AnCora
CESS-CAT-AAP-20010925-39218,653,306,Catalan,AnCora
CESS-CAT-AAP-20011001-101,75,54,Catalan,AnCora
CESS-CAT-AAP-20011001-148,71,51,Catalan,AnCora
CESS-CAT-AAP-20011001-156,31,27,Catalan,AnCora
CESS-CAT-AAP-20011001-23,413,194,Catalan,AnCora
CESS-CAT-AAP-20011001-54,115,78,Catalan,AnCora
CESS-CAT-AAP-20011001-59,537,243,Catalan,AnCora
CESS-CAT-AAP-20011002-102,494,246,Catalan,AnCora
CESS-CAT-AAP-20011002-125,467,227,Catalan,AnCora
CESS-CAT-AAP-20011002-133,48,39,Catalan,AnCora
CESS-CAT-AAP-20011002-146,141,80,Catalan,AnCora
CESS-CAT-AAP-20011002-161,368,185,Catalan,AnCora
CESS-CAT-AAP-20011002-88_b,50,43,Catalan,AnCora
CESS-CAT-AAP-20011002-88_c,52,39,Catalan,AnCora
CESS-CAT-AAP-20011002-88_d,106,69,Catalan,AnCora
CESS-CAT-AAP-20011002-88_e,84,60,Catalan,AnCora
CESS-CAT-AAP-20011002-88_f,29,26,Catalan,AnCora
CESS-CAT-AAP-20011002-88_i,57,44,Catalan,AnCora
CESS-CAT-AAP-20011002-88_j,52,38,Catalan,AnCora
CESS-CAT-AAP-20011002-88_k,29,26,Catalan,AnCora
CESS-CAT-AAP-20011002-98,53,41,Catalan,AnCora
CESS-CAT-AAP-20011002-99,55,43,Catalan,AnCora
CESS-CAT-AAP-20011011-40429,479,169,Catalan,AnCora
CESS-CAT-AAP-20011025-41429,414,160,Catalan,AnCora
CESS-CAT-AAP-20011031-41789,287,149,Catalan,AnCora
CESS-CAT-AAP-20011101-138,628,288,Catalan,AnCora
CESS-CAT-AAP-20011101-163,83,60,Catalan,AnCora
CESS-CAT-AAP-20011101-5,871,388,Catalan,AnCora
CESS-CAT-AAP-20011101-78,65,50,Catalan,AnCora
CESS-CAT-AAP-20011102-102,52,39,Catalan,AnCora
CESS-CAT-AAP-20011102-119,43,34,Catalan,AnCora
CESS-CAT-AAP-20011102-138,79,59,Catalan,AnCora
CESS-CAT-AAP-20011102-148,375,210,Catalan,AnCora
CESS-CAT-AAP-20011102-23,732,317,Catalan,AnCora
CESS-CAT-AAP-20011102-3,165,94,Catalan,AnCora
CESS-CAT-AAP-20011102-41,60,47,Catalan,AnCora
CESS-CAT-AAP-20011106-42080,308,130,Catalan,AnCora
CESS-CAT-AAP-20011116-43021,1092,321,Catalan,AnCora
CESS-CAT-AAP-20011116-43022,327,158,Catalan,AnCora
CESS-CAT-AAP-20011128-43772,256,131,Catalan,AnCora
CESS-CAT-AAP-20011201-114,63,46,Catalan,AnCora
CESS-CAT-AAP-20011201-12,374,189,Catalan,AnCora
CESS-CAT-AAP-20011201-129,242,133,Catalan,AnCora
CESS-CAT-AAP-20011201-158,220,136,Catalan,AnCora
CESS-CAT-AAP-20011201-51,312,154,Catalan,AnCora
CESS-CAT-AAP-20011201-78,589,274,Catalan,AnCora
CESS-CAT-AAP-20011201-93,351,169,Catalan,AnCora
CESS-CAT-AAP-20011202-100,92,61,Catalan,AnCora
CESS-CAT-AAP-20011202-132,476,219,Catalan,AnCora
CESS-CAT-AAP-20011202-14,897,382,Catalan,AnCora
CESS-CAT-AAP-20011202-64,600,263,Catalan,AnCora
CESS-CAT-AAP-20011202-74,101,67,Catalan,AnCora
CESS-CAT-AAP-20011202-77,99,65,Catalan,AnCora
CESS-CAT-AAP-20011202-96,141,89,Catalan,AnCora
CESS-CAT-AAP-20011202-99,96,64,Catalan,AnCora
CESS-CAT-AAP-20011211-44596,576,266,Catalan,AnCora
CESS-CAT-AAP-20011212-44711,455,174,Catalan,AnCora
CESS-CAT-AAP-20011224-45427,1050,344,Catalan,AnCora
CESS-CAT-AAP-20011227-45543,1781,553,Catalan,AnCora
CESS-CAT-AAP-20011228-45582,763,285,Catalan,AnCora
CESS-CAT-AAP-20011228-45613,578,244,Catalan,AnCora
CESS-CAT-AAP-20020102-128,132,81,Catalan,AnCora
CESS-CAT-AAP-20020102-17,422,230,Catalan,AnCora
CESS-CAT-AAP-20020102-45,53,41,Catalan,AnCora
CESS-CAT-AAP-20020102-48,309,164,Catalan,AnCora
CESS-CAT-AAP-20020102-6,234,121,Catalan,AnCora
CESS-CAT-AAP-20020102-74,233,136,Catalan,AnCora
CESS-CAT-AAP-20020102-84,59,44,Catalan,AnCora
CESS-CAT-AAP-20020102-96,223,128,Catalan,AnCora
CESS-CAT-AAP-20020103-143,69,51,Catalan,AnCora
CESS-CAT-AAP-20020103-49,63,49,Catalan,AnCora
CESS-CAT-AAP-20020104-45836,569,231,Catalan,AnCora
CESS-CAT-AAP-20020110-46150,366,184,Catalan,AnCora
CESS-CAT-AAP-20020110-46233,305,156,Catalan,AnCora
CESS-CAT-AAP-20020115-46443,405,189,Catalan,AnCora
CESS-CAT-AAP-20020116-46571,181,105,Catalan,AnCora
CESS-CAT-AAP-20020117-46656,273,127,Catalan,AnCora
CESS-CAT-AAP-20020201-120,529,242,Catalan,AnCora
CESS-CAT-AAP-20020201-147,50,40,Catalan,AnCora
CESS-CAT-AAP-20020201-60,604,254,Catalan,AnCora
CESS-CAT-AAP-20020202-10,153,93,Catalan,AnCora
CESS-CAT-AAP-20020202-102,235,123,Catalan,AnCora
CESS-CAT-AAP-20020202-106,602,270,Catalan,AnCora
CESS-CAT-AAP-20020202-50,366,178,Catalan,AnCora
CESS-CAT-AAP-20020202-57,75,49,Catalan,AnCora
CESS-CAT-AAP-20020202-6,332,181,Catalan,AnCora
CESS-CAT-AAP-20020202-61_a,92,66,Catalan,AnCora
CESS-CAT-AAP-20020202-61_b,89,61,Catalan,AnCora
CESS-CAT-AAP-20020202-61_d,61,43,Catalan,AnCora
CESS-CAT-AAP-20020202-61_i,41,29,Catalan,AnCora
CESS-CAT-AAP-20020202-61_j,28,25,Catalan,AnCora
CESS-CAT-AAP-20020202-61_k,29,25,Catalan,AnCora
CESS-CAT-AAP-20020202-61_l,29,23,Catalan,AnCora
CESS-CAT-AAP-20020206-48141,196,116,Catalan,AnCora
CESS-CAT-AAP-20020207-48271,533,249,Catalan,AnCora
CESS-CAT-AAP-20020207-48325,499,231,Catalan,AnCora
CESS-CAT-AAP-20020212-48548,343,154,Catalan,AnCora
CESS-CAT-AAP-20020215-48857,450,207,Catalan,AnCora
CESS-CAT-AAP-20020215-48862,691,290,Catalan,AnCora
CESS-CAT-AAP-20020301-17,380,197,Catalan,AnCora
CESS-CAT-AAP-20020301-24,423,207,Catalan,AnCora
CESS-CAT-AAP-20020301-45,752,279,Catalan,AnCora
CESS-CAT-AAP-20020302-135,82,62,Catalan,AnCora
CESS-CAT-AAP-20020302-25,261,136,Catalan,AnCora
CESS-CAT-AAP-20020302-33,132,82,Catalan,AnCora
CESS-CAT-AAP-20020302-52,65,48,Catalan,AnCora
CESS-CAT-AAP-20020302-63,84,61,Catalan,AnCora
CESS-CAT-AAP-20020302-88,125,77,Catalan,AnCora
CESS-CAT-AAP-20020308-50431,232,102,Catalan,AnCora
CESS-CAT-AAP-20020310-50512,404,190,Catalan,AnCora
CESS-CAT-AAP-20020313-50759,336,155,Catalan,AnCora
CESS-CAT-AAP-20020319-51229,329,148,Catalan,AnCora
CESS-CAT-AAP-20020325-51598,354,143,Catalan,AnCora
CESS-CAT-AAP-20020401-38,74,55,Catalan,AnCora
CESS-CAT-AAP-20020401-50,540,240,Catalan,AnCora
CESS-CAT-AAP-20020401-84,516,275,Catalan,AnCora
CESS-CAT-AAP-20020401-93,177,95,Catalan,AnCora
CESS-CAT-AAP-20020402-102,663,288,Catalan,AnCora
CESS-CAT-AAP-20020402-16,1008,382,Catalan,AnCora
CESS-CAT-AAP-20020402-29,77,56,Catalan,AnCora
CESS-CAT-AAP-20020403-52115,747,284,Catalan,AnCora
CESS-CAT-AAP-20020404-52163,506,220,Catalan,AnCora
CESS-CAT-AAP-20020417-53141,230,142,Catalan,AnCora
CESS-CAT-AAP-20020501-105,73,53,Catalan,AnCora
CESS-CAT-AAP-20020501-113,45,36,Catalan,AnCora
CESS-CAT-AAP-20020501-144,59,46,Catalan,AnCora
CESS-CAT-AAP-20020501-16,354,192,Catalan,AnCora
CESS-CAT-AAP-20020501-62,232,113,Catalan,AnCora
CESS-CAT-AAP-20020501-71_a,149,90,Catalan,AnCora
CESS-CAT-AAP-20020501-71_b,37,32,Catalan,AnCora
CESS-CAT-AAP-20020501-71_c,44,30,Catalan,AnCora
CESS-CAT-AAP-20020501-71_d,39,31,Catalan,AnCora
CESS-CAT-AAP-20020501-71_f,142,82,Catalan,AnCora
CESS-CAT-AAP-20020501-71_g,72,51,Catalan,AnCora
CESS-CAT-AAP-20020501-71_h,139,87,Catalan,AnCora
CESS-CAT-AAP-20020501-71_i,41,34,Catalan,AnCora
CESS-CAT-AAP-20020501-71_j,37,32,Catalan,AnCora
CESS-CAT-AAP-20020502-161,61,47,Catalan,AnCora
CESS-CAT-AAP-20020502-18,150,91,Catalan,AnCora
CESS-CAT-AAP-20020502-35,90,57,Catalan,AnCora
CESS-CAT-AAP-20020502-63,88,60,Catalan,AnCora
CESS-CAT-AAP-20020506-54426,384,185,Catalan,AnCora
CESS-CAT-AAP-20020508-54668,578,247,Catalan,AnCora
CESS-CAT-AAP-20020508-54764,238,121,Catalan,AnCora
CESS-CAT-AAP-20020508-54771,368,175,Catalan,AnCora
CESS-CAT-AAP-20020509-54863,276,122,Catalan,AnCora
CESS-CAT-AAP-20020516-55391,130,78,Catalan,AnCora
CESS-CAT-AAP-20020517-55508,269,134,Catalan,AnCora
CESS-CAT-AAP-20020601-24_a,448,216,Catalan,AnCora
CESS-CAT-AAP-20020601-24_b,141,81,Catalan,AnCora
CESS-CAT-AAP-20020601-24_c,106,78,Catalan,AnCora
CESS-CAT-AAP-20020601-24_d,971,409,Catalan,AnCora
CESS-CAT-AAP-20020601-24_f,107,70,Catalan,AnCora
CESS-CAT-AAP-20020601-24_h,83,56,Catalan,AnCora
CESS-CAT-AAP-20020601-24_i,110,70,Catalan,AnCora
CESS-CAT-AAP-20020601-63_a,513,250,Catalan,AnCora
CESS-CAT-AAP-20020601-63_b,195,102,Catalan,AnCora
CESS-CAT-AAP-20020601-63_d,208,110,Catalan,AnCora
CESS-CAT-AAP-20020601-63_e,471,233,Catalan,AnCora
CESS-CAT-AAP-20020601-63_f,161,101,Catalan,AnCora
CESS-CAT-AAP-20020601-63_g,88,64,Catalan,AnCora
CESS-CAT-AAP-20020601-63_h,96,65,Catalan,AnCora
CESS-CAT-AAP-20020602-10,208,117,Catalan,AnCora
CESS-CAT-AAP-20020602-19,106,72,Catalan,AnCora
CESS-CAT-AAP-20020602-24_a,676,299,Catalan,AnCora
CESS-CAT-AAP-20020602-24_c,57,50,Catalan,AnCora
CESS-CAT-AAP-20020602-24_d,111,71,Catalan,AnCora
CESS-CAT-AAP-20020602-24_e,50,37,Catalan,AnCora
CESS-CAT-AAP-20020602-24_f,89,62,Catalan,AnCora
CESS-CAT-AAP-20020602-24_g,79,61,Catalan,AnCora
CESS-CAT-AAP-20020602-24_h,909,319,Catalan,AnCora
CESS-CAT-AAP-20020602-57,112,76,Catalan,AnCora
CESS-CAT-AAP-20020604-56729,232,83,Catalan,AnCora
CESS-CAT-AAP-20020607-57063,185,92,Catalan,AnCora
CESS-CAT-AAP-20020611-57312,596,203,Catalan,AnCora
CESS-CAT-AAP-20020701-21,321,175,Catalan,AnCora
CESS-CAT-AAP-20020705-58792,221,98,Catalan,AnCora
CESS-CAT-AAP-20020712-59167,235,135,Catalan,AnCora
CESS-CAT-AAP-20020725-59844,357,134,Catalan,AnCora
CESS-CAT-AAP-20020801-10_a,233,139,Catalan,AnCora
CESS-CAT-AAP-20020801-10_b,251,138,Catalan,AnCora
CESS-CAT-AAP-20020802-19_a,230,139,Catalan,AnCora
CESS-CAT-AAP-20020802-19_b,280,161,Catalan,AnCora
CESS-CAT-AAP-20020802-19_c,370,200,Catalan,AnCora
CESS-CAT-AAP-20020807-60510,487,211,Catalan,AnCora
CESS-CAT-AAP-20020809-60645,347,191,Catalan,AnCora
CESS-CAT-AAP-20020815-60663,455,223,Catalan,AnCora
CESS-CAT-AAP-20020901-2,629,283,Catalan,AnCora
